F:\Valentino\Progetti_da_buildare_2\ldapsdk8471904a02438c03965d21367890276bc25fa5a6\pom.xml8471904a02438c03965d21367890276bc25fa5a6;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatece65c1a428094b1c6c17de3d7593f64e1bb1286\pom.xmlece65c1a428094b1c6c17de3d7593f64e1bb1286;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatb94478d45b7e1fc06134a785571f78772fa30fed\pom.xmlb94478d45b7e1fc06134a785571f78772fa30fed;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-collections5ec476b0b756852db865b2e442180f091f8209ee\pom.xml5ec476b0b756852db865b2e442180f091f8209ee;non trovata
F:\Valentino\Progetti_da_buildare_2\JGroups38a882331035ffed205d15a5c92b471fd09659c\pom.xml38a882331035ffed205d15a5c92b471fd09659c;1.8
F:\Valentino\Progetti_da_buildare_2\mailer-plugin98e79cf904769907f83894e29f50ed6b3e7eb135\pom.xml98e79cf904769907f83894e29f50ed6b3e7eb135;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-framework7576274874deeccb6da6b09a8d5bd62e8b5538b7\pom.xml7576274874deeccb6da6b09a8d5bd62e8b5538b7;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databind60d459cedcf079c6106ae7da2ac562bc32dcabe1\pom.xml60d459cedcf079c6106ae7da2ac562bc32dcabe1;non trovata
F:\Valentino\Progetti_da_buildare_2\kubernetes-pluginbf7a47847dfb5ef2d1e2a537e2eb9f28063988c6\pom.xmlbf7a47847dfb5ef2d1e2a537e2eb9f28063988c6;non trovata
F:\Valentino\Progetti_da_buildare_2\uaaa54f3fb8225ef7d5021ca7d4fb52bef1e884568e\pom.xmla54f3fb8225ef7d5021ca7d4fb52bef1e884568e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat6b2cfacf749be186ea77249a979af1d4863e47ba\pom.xml6b2cfacf749be186ea77249a979af1d4863e47ba;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui42294cc890536459b13cf16844cd65cccf66578\pom.xml42294cc890536459b13cf16844cd65cccf66578;1.8
F:\Valentino\Progetti_da_buildare_2\JGroupsfba182c14075789e1d2c976d50d9018c671ad0b\pom.xmlfba182c14075789e1d2c976d50d9018c671ad0b;1.7
F:\Valentino\Progetti_da_buildare_2\tomcat05c84ff8304a69a30b251f207a7b93c2c882564d\pom.xml05c84ff8304a69a30b251f207a7b93c2c882564d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat7d93527254d9e9371b342800617f20d13c8b85ad\pom.xml7d93527254d9e9371b342800617f20d13c8b85ad;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatdfa40863421d7681fed893b4256666491887e38c\pom.xmldfa40863421d7681fed893b4256666491887e38c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\shirob15ab927709ca18ea4a02538be01919a19ab65af\pom.xmlb15ab927709ca18ea4a02538be01919a19ab65af;non trovata
F:\Valentino\Progetti_da_buildare_2\uaabc91ccd2029e8f1cea0c647f0c9aad4585f7a2c\pom.xmlbc91ccd2029e8f1cea0c647f0c9aad4585f7a2c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-webflowec3d54d2305e6b6bce12f770fec67fe63008d45\pom.xmlec3d54d2305e6b6bce12f770fec67fe63008d45;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatb8cb9f5f91e9210ca107fd80f3e6acd47531daa7\pom.xmlb8cb9f5f91e9210ca107fd80f3e6acd47531daa7;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-webflow57f2ccb66946943fbf3b3f2165eac1c8eb6b1523\pom.xml57f2ccb66946943fbf3b3f2165eac1c8eb6b1523;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-frameworke2d6e709c3c65a4951eb096843ee75d5200cfcad\pom.xmle2d6e709c3c65a4951eb096843ee75d5200cfcad;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-collectionsda1a5fe00d79e1840b7e52317933e9eb56e88246\pom.xmlda1a5fe00d79e1840b7e52317933e9eb56e88246;1.6
F:\Valentino\Progetti_da_buildare_2\spring-frameworkf59ea610dfcf55cd0b42f6dd76a9b3dab0218aa\pom.xmlf59ea610dfcf55cd0b42f6dd76a9b3dab0218aa;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework91b803a2310344d925e5d4b1709bbcea9037554\pom.xml91b803a2310344d925e5d4b1709bbcea9037554;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\retrofitb9a7f6ad72073ddd40254c0058710e87a073047d\pom.xmlb9a7f6ad72073ddd40254c0058710e87a073047d;1.7
F:\Valentino\Progetti_da_buildare_2\tomcat4e97b367a97a356d2f8bb9986875e20d0807d32c\pom.xml4e97b367a97a356d2f8bb9986875e20d0807d32c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa9730cd6a3bbb481ee4e400b51952b537589c469d\pom.xml9730cd6a3bbb481ee4e400b51952b537589c469d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutsa0fdca138feec2c2e94eb75ca1f8b76678b4d152\pom.xmla0fdca138feec2c2e94eb75ca1f8b76678b4d152;non trovata
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui8aebe1e49a71f10cdd6a073fd09d0d8d82352a0\pom.xml8aebe1e49a71f10cdd6a073fd09d0d8d82352a0;1.7
F:\Valentino\Progetti_da_buildare_2\spring-amqp296d481f980fcbecbee01244e3644e254470a86\pom.xml296d481f980fcbecbee01244e3644e254470a86;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\ignite82a7b8209fcf56971d12cb10410a38ed632215b\pom.xml82a7b8209fcf56971d12cb10410a38ed632215b;non trovata
F:\Valentino\Progetti_da_buildare_2\struts3cfe34fefedcf0fdcfcb061c0aea34a715b7de6\pom.xml3cfe34fefedcf0fdcfcb061c0aea34a715b7de6;non trovata
F:\Valentino\Progetti_da_buildare_2\tikal-multijob-plugin3e6ab85019334a5b2a438264afdebe439cfc82b4\pom.xml3e6ab85019334a5b2a438264afdebe439cfc82b4;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa95b7d9e7fae534a362b98de1df5bf501cd52c481\pom.xml95b7d9e7fae534a362b98de1df5bf501cd52c481;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutsd7804297e319c7a12245e1b536e565fcea6d650\pom.xmld7804297e319c7a12245e1b536e565fcea6d650;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworka95c3d820dbc4c3ae752f1b3ee22ee860b162402\pom.xmla95c3d820dbc4c3ae752f1b3ee22ee860b162402;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts711cf0201cdd319a38cf29238913312355db29ba\pom.xml711cf0201cdd319a38cf29238913312355db29ba;non trovata
F:\Valentino\Progetti_da_buildare_2\commons-compress6ced422bf5eca3aac05396367bafb33ec21bf74e\pom.xml6ced422bf5eca3aac05396367bafb33ec21bf74e;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat86b2e436099cb48f30dad950175c5beeeb763756\pom.xml86b2e436099cb48f30dad950175c5beeeb763756;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat2859ac3eae132383cb6f3f2042e25d7a4a281b0d\pom.xml2859ac3eae132383cb6f3f2042e25d7a4a281b0d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-compressfdd7459bc5470e90024dbe762249166481cce769\pom.xmlfdd7459bc5470e90024dbe762249166481cce769;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat5c8560f3054982abaa476d87ec031c439d58d66e\pom.xml5c8560f3054982abaa476d87ec031c439d58d66e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatc584c7c4ab0686e4125eefcd0afb32fb8269da3d\pom.xmlc584c7c4ab0686e4125eefcd0afb32fb8269da3d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatcbc9b18a845d3c8c053ac293dffda6c6c19dd92b\pom.xmlcbc9b18a845d3c8c053ac293dffda6c6c19dd92b;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaabbbba5aec514ad88e7d1e168a2519c80229f02f\pom.xmlbbbba5aec514ad88e7d1e168a2519c80229f02f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaadccd3962f969913996ee88f653fce3b108c0205\pom.xmldccd3962f969913996ee88f653fce3b108c0205;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-data-rest8f269e28fe8038a6c60f31a1c36cfda04795ab45\pom.xml8f269e28fe8038a6c60f31a1c36cfda04795ab45;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworka7dc48534ea501525f11369d369178a60c2f47d0\pom.xmla7dc48534ea501525f11369d369178a60c2f47d0;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework0e28bee0f155b9bf240b4bafc4646e4810cb23f\pom.xml0e28bee0f155b9bf240b4bafc4646e4810cb23f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\retrofit97057aaae42e54bfbee8acfa8af7dcf37e812342\pom.xml97057aaae42e54bfbee8acfa8af7dcf37e812342;1.7
F:\Valentino\Progetti_da_buildare_2\uaaa79b89f6e4f66626914b029b7a15a423491f8013\pom.xmla79b89f6e4f66626914b029b7a15a423491f8013;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa0a78612f981c541ad2d997e6a365f2a0b3e799d9\pom.xml0a78612f981c541ad2d997e6a365f2a0b3e799d9;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa96fe26711f8f8855d2994a531447f730afd61844\pom.xml96fe26711f8f8855d2994a531447f730afd61844;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework9cef8e3001ddd61c734281a7556efd84b6cc2755\pom.xml9cef8e3001ddd61c734281a7556efd84b6cc2755;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-frameworkb9ebdaaf3710db473a2e1fec8641c316483a22a\pom.xmlb9ebdaaf3710db473a2e1fec8641c316483a22a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat516bda676ac8d0284da3e0295a7df70391315360\pom.xml516bda676ac8d0284da3e0295a7df70391315360;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat3e5b0455483eed55752047073e92403bfca8d3ec\pom.xml3e5b0455483eed55752047073e92403bfca8d3ec;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databind051bd5e447fbc9539e12a4fe90eb989dba0c656\pom.xml051bd5e447fbc9539e12a4fe90eb989dba0c656;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa7a8f157f7e2feed2d0ebb63b163ff735b6340b9\pom.xml7a8f157f7e2feed2d0ebb63b163ff735b6340b9;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\esapi-java-legacy41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f\pom.xml41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f;1.5
F:\Valentino\Progetti_da_buildare_2\uaa1c9c6dd88266cfa7d333e5d8be1031fa31c5c93\pom.xml1c9c6dd88266cfa7d333e5d8be1031fa31c5c93;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts8e67b9144aa643769b261e2492cb561e04d016ab\pom.xml8e67b9144aa643769b261e2492cb561e04d016ab;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-data-commonsae1dd2741ce06d44a0966ecbd6f47beabde2b65\pom.xmlae1dd2741ce06d44a0966ecbd6f47beabde2b65;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat2e69497fa7b1444632c6dadb64a4a82e18478ee6\pom.xml2e69497fa7b1444632c6dadb64a4a82e18478ee6;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-frameworkd95cbe23ee462245c5c2482e175f7b2a921b31c\pom.xmld95cbe23ee462245c5c2482e175f7b2a921b31c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat1735d7f55094c3775c7d94e4f8568336dbe1a738\pom.xml1735d7f55094c3775c7d94e4f8568336dbe1a738;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutsd832747d647df343ed07a58b1b5e540a05a4d51b\pom.xmld832747d647df343ed07a58b1b5e540a05a4d51b;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat49c71fc59c1b8f8da77aea9eb53e61db168aebab\pom.xml49c71fc59c1b8f8da77aea9eb53e61db168aebab;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaaea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2\pom.xmlea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-webflowed5e8\pom.xmled5e8;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui22e414d693e8ef679ac6da38107fbc118a63f00\pom.xml22e414d693e8ef679ac6da38107fbc118a63f00;1.6
F:\Valentino\Progetti_da_buildare_2\jackson-databind28badf7ef60ac3e7ef151cd8e8ec010b8479226\pom.xml28badf7ef60ac3e7ef151cd8e8ec010b8479226;non trovata
F:\Valentino\Progetti_da_buildare_2\okhttp784fabac7d1586a5614bd4bc8854fd62850dbe26\pom.xml784fabac7d1586a5614bd4bc8854fd62850dbe26;1.7
F:\Valentino\Progetti_da_buildare_2\spring-frameworkc8649087792d07df209fc75e0f9e2e3284e09fe\pom.xmlc8649087792d07df209fc75e0f9e2e3284e09fe;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa5eab756eaf4bb397302f00fbd0273f2470009d38\pom.xml5eab756eaf4bb397302f00fbd0273f2470009d38;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\sling-org-apache-sling-xssec6764d165abc4df8cffd8439761bb2228887db9\pom.xmlec6764d165abc4df8cffd8439761bb2228887db9;non trovata
F:\Valentino\Progetti_da_buildare_2\uaab3834364ab573e9655348193780a56a602fe87b7\pom.xmlb3834364ab573e9655348193780a56a602fe87b7;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jsoup4edb78991f8d0bf87dafde5e01ccd8922065c9b2\pom.xml4edb78991f8d0bf87dafde5e01ccd8922065c9b2;1.5
F:\Valentino\Progetti_da_buildare_2\spring-framework7387cb990e35b0f1b573faf29d4f9ae183d7a5e\pom.xml7387cb990e35b0f1b573faf29d4f9ae183d7a5e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa7db5e5846961e08295b1ef7af909f267eebe5da\pom.xml7db5e5846961e08295b1ef7af909f267eebe5da;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutsa89bbe22cd2461748d595a89a254de888a415e6c\pom.xmla89bbe22cd2461748d595a89a254de888a415e6c;non trovata
F:\Valentino\Progetti_da_buildare_2\java-cas-clientab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef\pom.xmlab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef;1.5
F:\Valentino\Progetti_da_buildare_2\groovy4df8b652aa018a5d5d1cda8fba938bf3422db31c\pom.xml4df8b652aa018a5d5d1cda8fba938bf3422db31c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databind6799f8f10cc78e9af6d443ed6982d00a13f2e7d2\pom.xml6799f8f10cc78e9af6d443ed6982d00a13f2e7d2;non trovata
F:\Valentino\Progetti_da_buildare_2\gerrit-trigger-plugina222f2d9d1bca3422e6a462a7f587ae325455b80\pom.xmla222f2d9d1bca3422e6a462a7f587ae325455b80;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworke02ff3a0da50744b0980d5d665fd242eedea767\pom.xmle02ff3a0da50744b0980d5d665fd242eedea767;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework43bf008fbcd0d7945e2fcd5e30039bc4d74c7a98\pom.xml43bf008fbcd0d7945e2fcd5e30039bc4d74c7a98;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\junit-plugin15f39fc49d9f25bca872badb48e708a8bb815ea7\pom.xml15f39fc49d9f25bca872badb48e708a8bb815ea7;non trovata
F:\Valentino\Progetti_da_buildare_2\uaaf3d8a9e1ee1acac5bf1f8487ac9461f4cf4505c\pom.xmlf3d8a9e1ee1acac5bf1f8487ac9461f4cf4505c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaab6d6526cb89120043d390bf0274cd062e9fc452\pom.xmlb6d6526cb89120043d390bf0274cd062e9fc452;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\ec2-plugin180f7d0eae6031d67259a5d86d9d7d382f9eb05b\pom.xml180f7d0eae6031d67259a5d86d9d7d382f9eb05b;1.7
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui9f082950a276c8948a4078c2438e284a948ba15\pom.xml9f082950a276c8948a4078c2438e284a948ba15;1.7
F:\Valentino\Progetti_da_buildare_2\uaa66132926f1bac0b878da5841be2f93fa5075d88f\pom.xml66132926f1bac0b878da5841be2f93fa5075d88f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-amqp6e9e00bb5bf0aa88444146db3c2eae138cc7b0a\pom.xml6e9e00bb5bf0aa88444146db3c2eae138cc7b0a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa4178762a49f547534b13539ca65e1d370772c38\pom.xml4178762a49f547534b13539ca65e1d370772c38;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework7a7df6637478607bef0277bf52a4e0a03e20a248\pom.xml7a7df6637478607bef0277bf52a4e0a03e20a248;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat452c8094a665ef6375530e81c033da4eeb2e4865\pom.xml452c8094a665ef6375530e81c033da4eeb2e4865;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaaaba1fb5f18e0d628628b2d960fc6d0cc62d86f5\pom.xmlaba1fb5f18e0d628628b2d960fc6d0cc62d86f5;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa215bd349a63edfef15a1aa07a3969c8991e34570\pom.xml215bd349a63edfef15a1aa07a3969c8991e34570;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicket134686ef7185d3f96fec953136ab4847cd36b68\pom.xml134686ef7185d3f96fec953136ab4847cd36b68;non trovata
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui936c12a2db262cf471c781f0d3c0d0ad61c35c7\pom.xml936c12a2db262cf471c781f0d3c0d0ad61c35c7;1.8
F:\Valentino\Progetti_da_buildare_2\uaa703542183b14b3ef1e04d68d83484d9eaaeb2f0\pom.xml703542183b14b3ef1e04d68d83484d9eaaeb2f0;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat150bc791ac3ba40081425dd1c37a053fbb02b339\pom.xml150bc791ac3ba40081425dd1c37a053fbb02b339;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts5421930b49822606792f36653b17d3d95ef106f9\pom.xml5421930b49822606792f36653b17d3d95ef106f9;non trovata
F:\Valentino\Progetti_da_buildare_2\ognlae43073fbf38db8371ff4f8bf2a966ee3b5f7e92\pom.xmlae43073fbf38db8371ff4f8bf2a966ee3b5f7e92;1.5
F:\Valentino\Progetti_da_buildare_2\commons-compress020c03d8ef579e80511023fb46ece30e9c3dd27d\pom.xml020c03d8ef579e80511023fb46ece30e9c3dd27d;non trovata
F:\Valentino\Progetti_da_buildare_2\uaab384a650a122e42d75e8cbb5624d0274a65cd848\pom.xmlb384a650a122e42d75e8cbb5624d0274a65cd848;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatfd8a579e0e2379a84826b11700adf396e4ed2041\pom.xmlfd8a579e0e2379a84826b11700adf396e4ed2041;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicketdffba2ce410ec7e917ad350d3528af4df67bc348\pom.xmldffba2ce410ec7e917ad350d3528af4df67bc348;1.8
F:\Valentino\Progetti_da_buildare_2\commons-compressa41ce6892cb0590b2e658704434ac0dbcb6834c8\pom.xmla41ce6892cb0590b2e658704434ac0dbcb6834c8;1.7
F:\Valentino\Progetti_da_buildare_2\tomcat48dded4ab1209a030770ab67a789d3b2528b6329\pom.xml48dded4ab1209a030770ab67a789d3b2528b6329;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat3e1010b1a2f648581fac3d68afbf18f2979f6bf6\pom.xml3e1010b1a2f648581fac3d68afbf18f2979f6bf6;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat1bc3bcb2848f478fd6674487d6dad507fd5dd686\pom.xml1bc3bcb2848f478fd6674487d6dad507fd5dd686;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databind2235894210c75f624a3d0cd60bfb0434a20a18bf\pom.xml2235894210c75f624a3d0cd60bfb0434a20a18bf;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat92cd494555598e99dd691712e8ee426a2f9c2e93\pom.xml92cd494555598e99dd691712e8ee426a2f9c2e93;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\logbackf46044b805bca91efe5fd6afe52257cd02f775f8\pom.xmlf46044b805bca91efe5fd6afe52257cd02f775f8;1.6
F:\Valentino\Progetti_da_buildare_2\spring-framework044772641d12b9281185f6cf50f8485b8747132\pom.xml044772641d12b9281185f6cf50f8485b8747132;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\shiro64d9f8341e1aa7ef1a29744e16ea7c578ca5deee\pom.xml64d9f8341e1aa7ef1a29744e16ea7c578ca5deee;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat008447095ce8c3a8f713093d5e618f3f06f94ea8\pom.xml008447095ce8c3a8f713093d5e618f3f06f94ea8;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\thriftd973409661f820d80d72c0034d06a12348c8705e\pom.xmld973409661f820d80d72c0034d06a12348c8705e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa6ed7dc22beafeaa054713e63125044332729baa\pom.xml6ed7dc22beafeaa054713e63125044332729baa;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-compress0600296ab8f8a0bbdfedd483f51b38005eb8e34e\pom.xml0600296ab8f8a0bbdfedd483f51b38005eb8e34e;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat901292cf9d7d8225f8a3b96c7583e2bd8b41772d\pom.xml901292cf9d7d8225f8a3b96c7583e2bd8b41772d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa5dc5ca9176ed5baa870680d99f37e7e559dddc5\pom.xml5dc5ca9176ed5baa870680d99f37e7e559dddc5;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databinde8f043d1aac9b82eee907e0f0c3abbdea723a935\pom.xmle8f043d1aac9b82eee907e0f0c3abbdea723a935;non trovata
F:\Valentino\Progetti_da_buildare_2\struts6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a\pom.xml6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a;non trovata
F:\Valentino\Progetti_da_buildare_2\mojarra1b434748d9239f42eae8aa7d37d7a0930c061e24\pom.xml1b434748d9239f42eae8aa7d37d7a0930c061e24;1.8
F:\Valentino\Progetti_da_buildare_2\uaa9d44cb0c7c25ccae95bfa1c2d59ce46200c643cb\pom.xml9d44cb0c7c25ccae95bfa1c2d59ce46200c643cb;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatf626da75fd59da82b14dee7b8cc46ad51eefdbe5\pom.xmlf626da75fd59da82b14dee7b8cc46ad51eefdbe5;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui6f33727a1b4aa27d58d672a96154d9061db43fa\pom.xml6f33727a1b4aa27d58d672a96154d9061db43fa;1.6
F:\Valentino\Progetti_da_buildare_2\ignite340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49\pom.xml340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworkb80c13b722bb207ddf43f53a007ee3ddc1dd2e2\pom.xmlb80c13b722bb207ddf43f53a007ee3ddc1dd2e2;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa3f0730a015d10166de23b7e036743c185f0576a6\pom.xml3f0730a015d10166de23b7e036743c185f0576a6;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jackson-databind6ce32ffd18facac6abdbbf559c817b47fcb622c\pom.xml6ce32ffd18facac6abdbbf559c817b47fcb622c;non trovata
F:\Valentino\Progetti_da_buildare_2\struts0c8366cb792227d484b9ca13e537037dd0cb57dc\pom.xml0c8366cb792227d484b9ca13e537037dd0cb57dc;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa74b9b270787aa602196d59d58893c3a6e09816f9\pom.xml74b9b270787aa602196d59d58893c3a6e09816f9;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui2fec03dbe2f6e8808f4bdc6b3195dff3e44f520\pom.xml2fec03dbe2f6e8808f4bdc6b3195dff3e44f520;1.7
F:\Valentino\Progetti_da_buildare_2\tomcat50f1b1da794cd93b70ab5456d3c2c984408e1506\pom.xml50f1b1da794cd93b70ab5456d3c2c984408e1506;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-amqpaff4d0aefcdb99726fd739abf3b9bb96df97b0f\pom.xmlaff4d0aefcdb99726fd739abf3b9bb96df97b0f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatd6a9898125f34e593de426e8c7dabb0f224fc00f\pom.xmld6a9898125f34e593de426e8c7dabb0f224fc00f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\kafka47c2753496875db2849065ad91ee03c7c842c8e\pom.xml47c2753496875db2849065ad91ee03c7c842c8e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat492cbc9a1e33e6d356438bcba4fa2b67680d245a\pom.xml492cbc9a1e33e6d356438bcba4fa2b67680d245a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcatbcce3e4997a4ed06fe03e2517443f3ad8ade2dfa\pom.xmlbcce3e4997a4ed06fe03e2517443f3ad8ade2dfa;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa14c745aa293b8d3ce9cdd6bfbc6c0ef3f269b21\pom.xml14c745aa293b8d3ce9cdd6bfbc6c0ef3f269b21;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\WxJava6272639f02e397fed40828a2d0da66c30264bc0e\pom.xml6272639f02e397fed40828a2d0da66c30264bc0e;1.7
F:\Valentino\Progetti_da_buildare_2\tomcatb7b5c63a932f6c1ea05f9b65ad9054247bb5af57\pom.xmlb7b5c63a932f6c1ea05f9b65ad9054247bb5af57;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts87935af56a27235e9399308ee1fcfb74f8edcefa\pom.xml87935af56a27235e9399308ee1fcfb74f8edcefa;non trovata
F:\Valentino\Progetti_da_buildare_2\struts34c80dae734e70f13c0e46f9c83602fb71318e58\pom.xml34c80dae734e70f13c0e46f9c83602fb71318e58;non trovata
F:\Valentino\Progetti_da_buildare_2\vert.x269a583330695d1418a4f5578f7169350b2e1332\pom.xml269a583330695d1418a4f5578f7169350b2e1332;non trovata
F:\Valentino\Progetti_da_buildare_2\strutsf238cf4f1091be19fbcfd086b042c86a1bcaa7fc\pom.xmlf238cf4f1091be19fbcfd086b042c86a1bcaa7fc;non trovata
F:\Valentino\Progetti_da_buildare_2\commons-fileupload163a6061fbc077d4b6e4787d26857c2baba495d1\pom.xml163a6061fbc077d4b6e4787d26857c2baba495d1;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa24c270ce725df890727b2bd7d8a4f338a3a58b7\pom.xml24c270ce725df890727b2bd7d8a4f338a3a58b7;non esiste il pom
