Project;Fix Commit;Compilable;Version;Command;;;Summary;;;;Etichette di riga;Conteggio di Si/No;Conteggio % di Si/No
https://github.com/spring-projects/spring-amqp;aff4d0aefcdb99726fd739abf3b9bb96df97b0f;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;444b74e95bb299af5e23ebf006fbb45d574fb95;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;4150f107e60cac4a7735fcf7cb4c1889a0cbab6c;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;d64e7fa3993dac577c0973e0caf8c31d27ef5e4;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;296d481f980fcbecbee01244e3644e254470a86;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;36e55998f6352ba3498be950ccab1d5f4d0ce655;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;6e9e00bb5bf0aa88444146db3c2eae138cc7b0a;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/spring-projects/spring-amqp;83fe9fdec2c86a57898d56c5e109debd9d5c07d;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apache/commons-fileupload;774ef160d591b579f703c694002e080f99bcd28b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-fileupload;388e824518697c2c8f9f83fd964621d9c2f8fc4c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-fileupload;c61ff05b3241cb14d989b67209e57aa71540417a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-fileupload;02f6b2c4ef9aebf9cf8e55de8b90e73430b69385;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-fileupload;163a6061fbc077d4b6e4787d26857c2baba495d1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/qos-ch/logback;f46044b805bca91efe5fd6afe52257cd02f775f8;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/inversoft/prime-jwt;abb0d479389a2509f939452a6767dc424bb5e6ba;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/inversoft/prime-jwt;0d94dcef0133d699f21d217e922564adbb83a227;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/kawasima/struts1-forever;eda3a79907ed8fcb0387a0496d0cb14332f250e8;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/kawasima/struts1-forever;212bb0f7c57617b7b9c44cb1e056bd1e597c8e16;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/kawasima/struts1-forever;eda3a79907ed8fcb0387a0496d0cb14332f250e8;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/wicket;dffba2ce410ec7e917ad350d3528af4df67bc348;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/wicket;134686ef7185d3f96fec953136ab4847cd36b68;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/depgraph-view-plugin;d442ff671965c279770b28e37dc63a6ab73c0f0e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/square/okhttp;784fabac7d1586a5614bd4bc8854fd62850dbe26;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/square/okhttp;5377f25d9eed755328216912ef5e922c93e14f3;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/square/okhttp;3ccb46dd16b6ec98f70b0ee53eafe5ed6380891e;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apereo/java-cas-client;ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apereo/java-cas-client;ae37092100c8eaec610dab6d83e5e05a8ee58814;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/git-plugin;a3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/eclipse-vertx/vert.x;269a583330695d1418a4f5578f7169350b2e1332;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-commons;371f6590c509c72f8e600f3d05e110941607fba;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-commons;3d8576fe4e4e71c23b9e6796b32fd56e51182ee;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-commons;b1a20ae1e82a63f99b3afc6f2aaedb3bf4dc432;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-commons;ae1dd2741ce06d44a0966ecbd6f47beabde2b65;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/promoted-builds-plugin;9b99b9427cc4f692644f929e70f3e7b2180b11c5;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/google-play-android-publisher-plugin;f81b058289caf3332ae40d599a36a3665b1fa13c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/git-client-plugin;75ea3fe05650fc6ca09046a72493e2b3f066fb98;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-rest;8f269e28fe8038a6c60f31a1c36cfda04795ab45;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-data-rest;824e51a1304bbc8334ac0b96ffaef588177e6cc;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/belaban/JGroups;fba182c14075789e1d2c976d50d9018c671ad0b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/belaban/JGroups;38a882331035ffed205d15a5c92b471fd09659c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/belaban/JGroups;c3ad22234ef84d06d04d908b3c94c0d11df8afd;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/narkisr/nmap4j;06b58aa3345d2f977553685a026b93e61f0c491e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/tikal-multijob-plugin;3e6ab85019334a5b2a438264afdebe439cfc82b4;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/tikal-multijob-plugin;2424cec7a099fe4392f052a754fadc28de9f8d86;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-ldap;08e8ae289bbd1b581986c7238604a147119c1336;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/ronsigal/Resteasy;9b7d0f574cafdcf3bea5428f3145ab4908fc6d83;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/pipeline-build-step-plugin;3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/pgjdbc/pgjdbc;cdeeaca47dc3bc6f727c79a582c9e4123099526e;No;JDK 17 & gradle 5.4.1;./gradlew classes ;;;;;;;;;
https://github.com/Wechat-Group/WxJava;6272639f02e397fed40828a2d0da66c30264bc0e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/favorite-plugin;b6359532fe085d9ea6b7894e997e797806480777;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/eclipse/rdf4j;df15a4d7a8f2789c043b27c9eafe1b30316cfa79;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;a572756592c969affd0ce87885724e74839176fb;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;08140864e3e4c0994e094c4cf0507932baf6a66;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;6705924879810f617a7a21d34f16b6c0d61e8d34;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;6e14fc146a66e0f3eb362f45f95d1a58ee18886a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;51cc67567765d67f878f0dcef61b5ded454d3122;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;09027e7286974bf6b61f4106395da2623121db8d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/httpcomponents-client;d954cd287dfcdad8f153e61181e20d253175ca8c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/kubernetes-plugin;bf7a47847dfb5ef2d1e2a537e2eb9f28063988c6;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/groovy-sandbox;0cd7ec12b7c56cfa3167d99c5f43147ce05449d3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/groovy-sandbox;0cd7ec12b7c56cfa3167d99c5f43147ce05449d3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/netty/netty;8599ab5bdb761bb99d41a975d689f74c12e4892b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/netty/netty;2fa9400a59d0563a66908aba55c41e7285a04994;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/netty/netty;524156f164a910b8b0978d27a2c700a19cd8048;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/netty/netty;9e2c400f89c5badc39919f811179d3d42ac5257c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/OpenRefine/OpenRefine;e243e73e4064de87a913946bd320fbbe246da656;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/OpenRefine/OpenRefine;6a0d7d56e4ffb420316ce7849fde881344fbf881;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/mailer-plugin;98e79cf904769907f83894e29f50ed6b3e7eb135;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/subversion-plugin;25f6afbb02a5863f363b0a2f664ac717ace743b4;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/subversion-plugin;7d4562d6f7e40de04bbe29577b51c79f07d05ba6;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/groovy;09e9778e8a33052d8c27105aee5310649637233d;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apache/groovy;4df8b652aa018a5d5d1cda8fba938bf3422db31c;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/codehaus-plexus/plexus-utils;b38a1b3a4352303e4312b2bb601a0d7ec6e28f41;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/eclipse-ee4j/mojarra;1b434748d9239f42eae8aa7d37d7a0930c061e24;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jkuhnert/ognl;ae43073fbf38db8371ff4f8bf2a966ee3b5f7e92;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/ignite;340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/ignite;82a7b8209fcf56971d12cb10410a38ed632215b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/ignite;bc374f85ca4a5e69572902d2167fe6bedebd40a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/igniterealtime/Openfire;c9cd1e521673ef0cccb8795b78d3cbaefb8a576a;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/orientechnologies/orientdb;668ece96be210e742a4e2820a3085b215cf55104;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/ec2-plugin;180f7d0eae6031d67259a5d86d9d7d382f9eb05b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jhy/jsoup;4edb78991f8d0bf87dafde5e01ccd8922065c9b2;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/codehaus-plexus/plexus-archiver;58bc24e465c0842981692adbf6d75680298989de;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/spring-projects/spring-integration;59c69ed40d3755ef59f80872e0ea711adbb13620;No;JAVA 19;gradle classes;;;;;;;;;
https://github.com/apache/sling-org-apache-sling-xss;ec6764d165abc4df8cffd8439761bb2228887db9;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/itext/itext7;930a1c81f8ea4952df540f041befbfa2d6757838;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/mercurial-plugin;54b4f82e80c89d51b12bc64258f6b59e98b0c16a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/junit-plugin;15f39fc49d9f25bca872badb48e708a8bb815ea7;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/ssh-agent-plugin;3a8abe1889d25f9a73cdba202cf27212b273de4d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/square/retrofit;97057aaae42e54bfbee8acfa8af7dcf37e812342;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/square/retrofit;b9a7f6ad72073ddd40254c0058710e87a073047d;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
